PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1566,165914785,137.8202972,-80.02965546,-23.74639511,9.27822876,1.421844363,-1.207776546,3.859261036,14.77717113,-5.29818964, 
1567,165931452,136.5998993,-80.11360168,-22.46281242,9.37348175,1.486850023,-1.306528211,2.97277832,12.27617455,-4.694920063, 
1568,165948119,135.4830322,-80.17713165,-21.31539536,9.62239933,1.521005511,-1.388720036,1.149447441,10.48648548,-4.203462601, 
1569,165964786,134.3435669,-80.24902344,-20.17996216,9.637399673,1.466083527,-1.088015318,-0.905518115,10.80901146,-3.48986578, 
1570,165981453,133.3455048,-80.29566193,-19.17822266,9.531786919,1.326564431,-1.189698696,-0.306949109,8.82168293,-3.387658834, 
1571,165998120,132.3545227,-80.34312439,-18.19034767,9.5740242,1.324867129,-1.313227296,-0.705233097,8.813619614,-3.051997185, 
1572,166014787,131.355957,-80.39135742,-17.20169449,9.594804764,1.252384424,-1.225231767,-1.102339029,8.886021614,-2.836434364, 
1573,166031454,130.3904114,-80.43279266,-16.23313332,9.515260696,1.238322735,-1.021885157,-0.30036664,8.512960434,-2.820516109, 
1574,166048121,129.5599518,-80.44992065,-15.37864208,9.492226601,1.298601985,-1.164452314,1.060007453,6.751765728,-3.049596071, 
1575,166064788,128.7811737,-80.46520996,-14.58640003,9.56359005,1.378499746,-1.05920589,0.480558306,6.25737524,-2.633453369, 
1576,166081455,128.1051941,-80.46642303,-13.89895153,9.454429626,1.319183588,-0.827187181,0.4494645,4.96700716,-2.5556674, 
1577,166098122,127.610817,-80.44606018,-13.37378407,9.454100609,1.360107303,-0.900899172,1.741163969,2.944858313,-2.536342382, 
1578,166114789,127.2156601,-80.41996002,-12.93919659,9.490242004,1.457056403,-0.99574852,2.330372095,2.062398911,-2.238236666, 
1579,166131456,126.908577,-80.3920517,-12.59465027,9.566735268,1.445838213,-1.057728291,2.288225889,1.311959386,-1.775555491, 
1580,166148123,126.6203003,-80.36699677,-12.26552486,9.6147995,1.423097849,-1.064305902,2.501297474,1.317786098,-1.540097833, 
1581,166164790,126.3742905,-80.34412384,-11.97332954,9.638373375,1.400442958,-1.066635609,2.855483055,1.114088416,-1.21732676, 
1582,166181457,126.1210022,-80.3269577,-11.66767883,9.587533951,1.415903926,-1.006303668,3.210424423,1.448231816,-1.01264298, 
1583,166198124,125.8907166,-80.30880737,-11.38550377,9.650430679,1.378551841,-1.196217299,3.202932358,1.235902429,-0.919451177, 
1584,166214791,125.5935745,-80.30138397,-11.04362011,9.600164413,1.427520394,-1.220265865,2.721092939,2.124022484,-0.73810035, 
1585,166231458,125.3033218,-80.29048157,-10.72782326,9.553591728,1.376058459,-1.110373855,1.589921236,1.799766183,-0.746962368, 
1586,166248125,125.0837708,-80.27409363,-10.48334026,9.588559151,1.505491495,-1.101968288,1.613612771,1.035611033,-0.591736555, 
1587,166264792,124.8698349,-80.26475525,-10.26191807,9.563844681,1.634041786,-1.03817451,0.591819882,1.096198082,-0.11087098, 
1588,166281459,124.7033691,-80.25843811,-10.10507393,9.549913406,1.60745585,-0.977180481,-0.388589501,0.676790059,0.427143008, 
1589,166298126,124.6119385,-80.25280762,-10.03240681,9.536876678,1.622842669,-1.031293631,-0.862718999,-0.004117242,0.944724441, 
1590,166314793,124.5414505,-80.25583649,-9.987541199,9.628247261,1.609463334,-1.05031991,-1.251839757,0.05884517,1.532164335, 
