PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
883,748270119,15.700874,-1.682354,-38.50202,0.61419964,-0.58164334,4.8562813,71.43992,-38.8549,32.37535,4.036953,-0.924682,3.707636,-85.430081,6.726115,-9.889026
884,748286786,15.069885,-1.5701675,-40.69297,0.4923563,-0.32935405,4.3926573,77.265526,-47.787533,19.472246,4.045159,-0.930171,3.780847,-84.142322,5.929656,-9.564489
885,748303453,14.270149,-1.3078194,-42.966805,0.2831688,0.003921509,3.7826731,86.222404,-58.34483,4.2065253,4.049878,-0.930106,3.843892,-82.705282,4.957242,-9.49438
886,748320120,13.691017,-0.9968834,-45.12888,0.12443352,0.27397585,3.3650227,91.070854,-65.56686,-5.421821,4.051952,-0.92554,3.899976,-81.187434,3.864461,-9.584744
887,748336787,13.3556595,-0.61940765,-47.197006,-0.004149437,0.48129082,3.1585567,91.779884,-69.09014,-8.89571,4.051883,-0.917518,3.952619,-79.657769,2.712959,-9.733006
888,748353454,13.083153,-0.1457634,-49.21064,-0.12250328,0.6808739,3.0043573,91.141945,-71.27136,-9.795006,4.049841,-0.90617,4.002692,-78.138737,1.525103,-9.896256
889,748370121,12.977921,0.40715408,-51.12578,-0.20239258,0.83713865,2.992284,87.34542,-70.751396,-5.9311714,4.046468,-0.892218,4.052563,-76.68298,0.345913,-9.995109
890,748386788,12.787064,1.15168,-53.12922,-0.39446068,1.0628715,2.9012883,85.9333,-70.618095,-2.4619305,4.039894,-0.874503,4.100918,-75.250758,-0.831055,-10.036141
891,748403455,12.494392,2.0988655,-55.226997,-0.7046375,1.36485,2.7161202,87.225426,-71.05902,0.3488114,4.02815,-0.851755,4.146187,-73.797001,-2.015372,-10.030327
892,748420122,12.316071,3.1845016,-57.290524,-1.0369177,1.657599,2.6237602,86.95179,-69.34434,7.0010176,4.010868,-0.824128,4.189916,-72.347805,-3.171111,-9.913643
893,748436789,12.198868,4.4390335,-59.360413,-1.4257956,1.9662113,2.5768337,86.3281,-66.10437,16.46008,3.987105,-0.791358,4.232863,-70.909003,-4.272851,-9.639308
894,748453456,11.667427,5.1720734,-61.76775,-1.6433907,2.1535492,2.4662921,85.96537,-64.24409,23.869898,3.959715,-0.755466,4.273968,-69.476247,-5.343586,-9.241476
895,748470123,10.702347,5.3123703,-64.53394,-1.6592407,2.1961222,2.3056824,85.4358,-63.66428,29.39171,3.932061,-0.718864,4.312396,-68.052317,-6.404657,-8.751614
896,748486790,9.492577,5.2104187,-67.53363,-1.6068125,2.1759076,2.115364,85.30009,-63.377598,34.698166,3.905281,-0.682599,4.347652,-66.630649,-7.46095,-8.173311
897,748503457,7.9106064,4.669258,-70.860954,-1.420083,2.050599,1.8723662,85.599434,-64.07033,38.642517,3.881613,-0.648422,4.378858,-65.203992,-8.528789,-7.529269
898,748520124,6.2866592,4.0778046,-74.29395,-1.2080793,1.8778677,1.6879625,84.91514,-63.314198,45.297607,3.861478,-0.617124,4.406991,-63.78874,-9.584026,-6.774309
899,748536791,4.634094,3.4588623,-77.82925,-0.98043823,1.6614537,1.5668443,83.26238,-60.9689,54.90561,3.845137,-0.589433,4.433105,-62.401034,-10.600174,-5.859216
900,748553458,2.6761703,2.4419975,-81.664314,-0.6239672,1.333291,1.4362018,81.35004,-58.794758,64.520424,3.834738,-0.567211,4.457042,-61.0452,-11.580087,-4.783876
901,748570125,0.47885132,1.1021996,-85.759544,-0.16008377,0.9027519,1.3213977,78.86333,-56.24283,75.06753,3.83207,-0.552165,4.479065,-59.730811,-12.517467,-3.532751
902,748586792,-1.0904236,0.05575943,-89.179726,0.12943935,0.6230469,1.2200404,77.15252,-53.281002,81.85318,3.834227,-0.541781,4.499399,-58.444936,-13.405484,-2.168531
903,748603459,-1.9818573,-0.6940651,-91.861305,0.23472214,0.506649,1.126125,76.37678,-50.080605,84.106155,3.838139,-0.533337,4.518168,-57.17199,-14.240161,-0.766762
904,748620126,-2.5619888,-1.3975639,-94.22336,0.2771349,0.4370327,1.06034,75.64849,-46.251717,84.70715,3.842758,-0.526053,4.53584,-55.911182,-15.011023,0.645024
905,748636793,-2.5935516,-1.9021835,-96.00842,0.18344879,0.48083258,1.0218856,75.33164,-41.817646,82.23771,3.845815,-0.518039,4.552871,-54.655655,-15.707984,2.015652
906,748653460,-2.6531067,-2.671341,-97.81648,0.14775944,0.47036743,0.99567926,74.81987,-37.208675,78.70185,3.848278,-0.5102,4.569466,-53.408657,-16.328129,3.32735
907,748670127,-2.7652893,-3.7358437,-99.67719,0.18190002,0.3942399,0.9852439,74.01647,-32.3808,74.27011,3.85131,-0.503629,4.585887,-52.175049,-16.867809,4.565185
908,748686794,-2.4322891,-4.739685,-101.06349,0.12684727,0.39277124,0.99849963,73.52503,-27.136751,66.64887,3.853424,-0.497083,4.602529,-50.949632,-17.320088,5.676
909,748703461,-1.7678604,-5.7868767,-102.09464,0.024102211,0.42989588,1.0339998,73.19903,-21.553024,56.196663,3.853826,-0.489918,4.619762,-49.729648,-17.679305,6.612611
910,748720128,-1.4035492,-6.6585617,-103.24649,-0.017190933,0.40430164,1.0184426,71.54056,-17.472998,48.160988,3.853539,-0.48318,4.636736,-48.537305,-17.970522,7.415294
911,748736795,-1.3306274,-7.2930145,-104.48941,-0.0062246323,0.3238592,0.9458436,68.476875,-15.072626,42.65039,3.853435,-0.477782,4.6525,-47.396024,-18.221732,8.126134
912,748753462,-1.3183136,-7.866871,-105.6685,0.033186913,0.21237469,0.85058516,64.60775,-13.5415745,37.330803,3.853988,-0.474242,4.666676,-46.319228,-18.447425,8.748314
913,748770129,-1.5204086,-8.306465,-106.89001,0.12589741,0.046686172,0.71214825,59.526184,-13.417807,33.51351,3.856086,-0.473464,4.678545,-45.327125,-18.671055,9.306873
