PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
1268,4154360875,-22.62594414,74.44081116,69.55644989,-11.54652214,-3.342904806,3.345948458,8.546080589,45.23550415,112.8283386
1269,4154377542,-17.68685722,75.64683533,74.86136627,-11.61094284,-2.698566198,3.622296333,-9.462770462,38.85989761,102.4187012
1270,4154394209,-13.19575882,76.53111267,80.16304779,-11.54493809,-2.522633314,3.900607109,-37.60349274,30.02458572,88.23670959
1271,4154410876,-9.66073513,77.10102844,84.9258194,-11.22361374,-2.563633204,4.020956516,-64.42636871,19.87237167,71.08053589
1272,4154427543,-7.349317551,77.4156189,88.71083832,-10.81494331,-3.031043053,3.848015308,-81.12506104,10.55150986,52.76913834
1273,4154444210,-6.233888149,77.53764343,91.34597778,-10.57906437,-3.514374256,3.79974556,-85.7305069,2.524880409,35.36568451
1274,4154460877,-6.217261791,77.50200653,92.77239227,-10.32231903,-3.955332279,3.835704327,-80.88528442,-4.810783863,18.62200737
1275,4154477544,-7.044804096,77.32821655,93.10913849,-10.03290272,-4.117309093,3.87063098,-67.71877289,-11.53615856,3.652150393
1276,4154494211,-8.501433372,77.02210999,92.55763245,-9.537295341,-3.882490158,3.86926651,-53.48986053,-17.86181831,-9.263444901
1277,4154510878,-10.43668652,76.59156036,91.32107544,-9.192978859,-3.561412096,3.801608801,-42.24277115,-23.33478355,-20.44076347
1278,4154527545,-12.64873981,76.04953766,89.64294434,-8.938616753,-3.318088531,3.647732735,-33.27757645,-27.7269783,-29.30901909
1279,4154544212,-14.9507513,75.4076767,87.71231079,-8.678945541,-3.062621355,3.655777216,-24.25879669,-31.20669746,-36.37606049
1280,4154560879,-17.25577736,74.67235565,85.63000488,-8.559391022,-2.828593731,3.721581697,-16.00371361,-34.04681015,-42.67173004
1281,4154577546,-19.49176598,73.83927917,83.47034454,-8.631775856,-2.609252453,3.751032114,-7.858515263,-36.9460907,-48.56066895
1282,4154594213,-21.63101768,72.90686035,81.28955078,-8.80477047,-2.424763203,3.722065687,-1.405903578,-39.81620407,-54.13343811
1283,4154610880,-23.62695694,71.87402344,79.14012909,-9.166168213,-2.258326292,3.704501867,4.729544163,-42.76104736,-59.27508163
