PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
96,489871688,-59.7809906,75.8968277,-117.5356827,-9.410098076,-2.366081715,0.949667156,0.051551957,-2.028026104,1.647786617, 
97,489888355,-59.67770004,75.89240265,-117.4166336,-9.374722481,-2.339939117,0.975176752,0.083126001,-2.194528103,1.5127244, 
98,489905022,-59.5871582,75.88661957,-117.3132095,-9.359789848,-2.361758709,0.936308205,0.157466874,-2.062898159,1.344116092, 
99,489921689,-59.49203491,75.88066101,-117.2042999,-9.361950874,-2.348436832,0.930759668,0.186761394,-2.130156994,1.387869, 
100,489938356,-59.38488388,75.87524414,-117.0788803,-9.365064621,-2.352844,0.948370218,0.050924454,-2.311751127,1.540520668, 
101,489955023,-59.26792908,75.8698349,-116.9425507,-9.388890266,-2.372797489,0.954967856,-0.103641793,-2.484572887,1.644393086, 
102,489971690,-59.14244461,75.86289978,-116.7928772,-9.408685684,-2.365345001,0.955385089,-0.308965951,-2.695288181,1.682081938, 
103,489988357,-59.00889587,75.85523987,-116.6349487,-9.420264244,-2.363673925,0.963373244,-0.292151272,-2.827040195,1.726878524, 
104,490005024,-58.86438751,75.84426117,-116.4670639,-9.420872688,-2.345330477,0.989641309,-0.326549172,-3.091786146,1.660324097, 
105,490021691,-58.72441101,75.83197021,-116.3044662,-9.41054821,-2.349816799,0.97737062,-0.325537384,-3.081988811,1.577518106, 
106,490038358,-58.57608032,75.81716156,-116.134552,-9.410391808,-2.367839098,0.95898062,-0.166123971,-3.245769501,1.509350061, 
107,490055025,-58.42247391,75.79875946,-115.9607697,-9.397715569,-2.380161285,0.966770113,-0.024658626,-3.409901857,1.374236584, 
108,490071692,-58.26137161,75.7776947,-115.7788696,-9.386024475,-2.361582518,0.970371187,-0.064582437,-3.613786221,1.325911999, 
109,490088359,-58.07472229,75.75510406,-115.5733566,-9.364898682,-2.359976768,1.000752926,0.114764109,-3.968636751,1.455486536, 
110,490105026,-57.87114334,75.72921753,-115.3497238,-9.356451988,-2.365656614,1.023586988,0.080443092,-4.315433025,1.451363087, 
111,490121693,-57.65851974,75.69985962,-115.1135254,-9.378472328,-2.377892017,1.067659378,-0.120392516,-4.599772453,1.405388117, 
112,490138360,-57.43809509,75.66802979,-114.8715744,-9.444972992,-2.411340475,1.035102963,0.019817825,-4.75914669,1.367532492, 
113,490155027,-57.19932938,75.63111877,-114.60952,-9.458677292,-2.411394596,1.025739908,0.022968194,-5.180118561,1.290400147, 
114,490171694,-56.93516159,75.58766174,-114.3185272,-9.399903297,-2.375737906,1.023265362,-0.091808729,-5.766456604,1.232732892, 
115,490188361,-56.64616394,75.53881836,-113.9972458,-9.366707802,-2.350578308,1.033278823,-0.401146114,-6.353358269,1.267438054, 
116,490205028,-56.31617355,75.48200226,-113.6364059,-9.371379852,-2.3551898,1.037879348,-0.255179346,-7.146456242,1.242901087, 
117,490221695,-55.98783493,75.42098999,-113.2765656,-9.388361931,-2.373834848,1.064958572,-0.346693575,-7.315219879,1.098919511, 
118,490238362,-55.66820908,75.35895538,-112.9266129,-9.422485352,-2.377129793,1.018851161,-0.300232053,-7.258677959,1.029700994, 
119,490255029,-55.31752014,75.28184509,-112.5493927,-9.435238838,-2.360258818,1.057281375,-0.016212841,-8.156365395,0.579557836, 
120,490271696,-54.92274094,75.18874359,-112.129982,-9.423289299,-2.395460606,1.093487024,0.223528489,-9.271069527,0.236373261, 
121,490288363,-54.50167084,75.09009552,-111.6848221,-9.434205055,-2.409412622,1.093276978,0.286817461,-9.847073555,0.297766894, 
122,490305030,-54.06221008,74.99013519,-111.2197571,-9.412960052,-2.405903101,1.040771365,0.388346225,-10.17576218,0.497328341, 
123,490321697,-53.62023163,74.88880157,-110.7569122,-9.375354767,-2.417423487,1.127900839,0.662415087,-10.26302433,0.528832018, 
