PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
3999,591008819,119.5529938,-70.84677124,63.19525528,11.57480335,4.909421444,-1.762667894,-53.86538696,-32.25161362,-111.7001648, 
4000,591025486,117.0881882,-68.77895355,64.8156662,10.96078396,4.224047661,-1.645414948,-54.65631485,-30.43906975,-124.4899139, 
4001,591042153,114.8597717,-66.55860901,66.39917755,10.25010681,3.541803122,-1.553346753,-43.83956528,-27.00398636,-134.9298401, 
4002,591058820,112.9943085,-64.22943878,67.9369812,9.693146706,3.107401133,-1.452032924,-26.06954193,-22.67115784,-142.6755524, 
4003,591075487,111.5492401,-61.84646225,69.3706665,9.268278122,2.930383682,-1.330816388,-8.080950737,-19.20368767,-146.4504242, 
4004,591092154,110.5157928,-59.4741478,70.64248657,8.999018669,2.907550097,-1.314903736,6.454403877,-17.2916069,-145.6414032, 
4005,591108821,109.8098831,-57.17700577,71.71685791,8.733140945,3.06923151,-1.335044622,14.42809677,-16.83825111,-140.423111, 
4006,591125488,109.3503418,-55.01132965,72.57132721,8.63094902,3.150273085,-1.322494984,16.88768196,-17.70666695,-131.396347, 
4007,591142155,109.0757217,-53.01768494,73.20120239,8.477039337,3.092922926,-1.31469202,16.00045395,-19.50137711,-119.6585083, 
4008,591158822,108.9349289,-51.20896149,73.61515045,8.131343842,3.00576663,-1.263944626,13.03556061,-22.03242111,-106.9775391, 
4009,591175489,108.8747559,-49.59119034,73.84264374,7.711232185,2.856156588,-1.163398623,8.779942513,-24.33267975,-94.06197357, 
4010,591192156,108.8419037,-48.1637764,73.93224335,7.250843525,2.647773743,-1.10299027,3.940846205,-25.45904732,-81.61209106, 
4011,591208823,108.8050537,-46.93069839,73.92090607,6.898241997,2.503072023,-1.068134427,-0.859738767,-25.4346199,-69.3089447, 
4012,591225490,108.7523499,-45.89927292,73.83300018,6.615646362,2.434020281,-1.066462994,-5.134654522,-24.49888611,-56.86063385, 
4013,591242157,108.692688,-45.08508301,73.67481995,6.433340073,2.402937174,-1.053045034,-8.511040688,-23.12608337,-43.57675171, 
4014,591258824,108.633873,-44.50934601,73.45336151,6.340702057,2.334859371,-1.067127347,-11.05857563,-21.14082146,-29.16565323, 
