PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
3755,592306452,-124.0110092,-72.93437958,-111.1085052,9.151128769,-2.391358614,-1.377040267,1.965121865,7.55339098,-1.004613519,651.072182,-165.351172,-78.917291,358.512843,128.239212,151.681128
3756,592323119,-123.9852829,-72.9772644,-111.1468124,9.213664055,-2.334910154,-1.27710855,0.205324233,2.894542456,0.372011662,651.225743,-165.390087,-78.938576,358.516265,128.287454,151.687328
3757,592339786,-124.2013397,-72.92658997,-110.9821472,9.247496605,-2.189352751,-1.031841397,-2.705168486,-3.198366642,3.033760309,651.379868,-165.426576,-78.955773,358.471179,128.234148,151.737891
3758,592356453,-124.6452713,-72.7691803,-110.6243134,9.308433533,-2.197086811,-0.939453363,-5.561371803,-9.595362663,6.397364616,651.535009,-165.463194,-78.971431,358.378489,128.074225,151.844514
3759,592373120,-125.2918549,-72.50634766,-110.1099014,9.406054497,-2.224830627,-0.953812778,-8.251264572,-15.76175308,9.733018875,651.691777,-165.500275,-78.987328,358.240968,127.811529,152.006731
3760,592389787,-126.0836563,-72.15241241,-109.4759827,9.413247108,-2.28491497,-1.178943157,-10.28208351,-20.92606926,12.62680912,651.848664,-165.538357,-79.006977,358.0696,127.462761,152.217178
3761,592406454,-126.9117432,-71.73188782,-108.7798767,9.316235542,-2.479115486,-1.580783606,-10.09378529,-24.28367233,14.91783047,652.003935,-165.579676,-79.033323,357.90137,127.058033,152.465809
3762,592423121,-127.7611237,-71.28444672,-108.0825119,9.205020905,-2.359745741,-2.02280283,-10.37473583,-25.97660065,15.421422,652.157352,-165.619005,-79.067036,357.728458,126.62509,152.722833
3763,592439788,-128.5597534,-70.81507111,-107.4385376,9.032243729,-2.427569628,-2.303943634,-10.44863033,-26.41560936,16.51413155,652.307889,-165.659464,-79.105435,357.554314,126.18483,152.998069
3764,592456455,-129.3375702,-70.35382843,-106.7936401,9.235705376,-2.690298319,-2.248296976,-9.264616013,-26.54609299,15.56639385,652.461817,-165.704302,-79.142907,357.399904,125.742395,153.257509
3765,592473122,-130.1178741,-69.92266846,-106.1290817,9.646798134,-2.718538046,-2.025368452,-8.415393829,-26.09365654,13.36449432,652.622597,-165.749611,-79.176663,357.259647,125.307501,153.480251
3766,592489789,-130.8792877,-69.47828674,-105.5065842,9.903149605,-2.484559298,-1.931821942,-9.766129494,-26.31170845,13.99447441,652.787649,-165.79102,-79.20886,357.096878,124.868973,153.713492
