PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
5590,2376533118,8.579601,9.397713,74.731346,-0.044581413,1.7188115,0.3446493,-20.853165,5.5169954,8.587976,4.670925,-2.026089,3.776983,8.489536,18.981196,-26.454452
5591,2376549785,8.44931,9.355408,75.08013,-0.23057938,1.8247814,0.36348915,-22.344814,5.000422,9.001751,4.667082,-1.995676,3.783041,8.117122,19.064536,-26.304423
5592,2376566452,8.271774,9.311584,75.38182,-0.45813465,1.9054999,0.36604238,-24.217419,4.361188,9.285366,4.659446,-1.963918,3.789142,7.713498,19.137222,-26.149667
5593,2376583119,8.018829,9.271362,75.56718,-0.7367039,1.9392285,0.3425591,-26.878733,3.6607487,9.44113,4.647168,-1.931598,3.794851,7.265519,19.198234,-25.992315
5594,2376599786,7.740135,9.224068,75.781685,-1.0604658,1.9715333,0.31023622,-29.014467,2.562557,9.405493,4.629494,-1.898739,3.800022,6.781945,19.240943,-25.835557
5595,2376616453,7.4380035,9.169113,76.034706,-1.430254,2.0050182,0.26980925,-30.556038,1.0418919,9.164959,4.605656,-1.865322,3.804519,6.272678,19.258308,-25.682808
5596,2376633120,7.061775,9.11644,76.192566,-1.8587694,1.9976158,0.20370531,-32.496937,-0.6939123,8.745333,4.574677,-1.832028,3.807914,5.731062,19.246743,-25.537052
5597,2376649787,6.6201897,9.064003,76.28446,-2.3465986,1.9582729,0.11491418,-34.55009,-2.7292678,8.123839,4.535567,-1.79939,3.809829,5.155227,19.201255,-25.401655
5598,2376666454,6.2603035,8.857033,76.42892,-2.527318,1.8684807,0.032242537,-35.277187,-4.8289485,9.563158,4.493445,-1.768249,3.810366,4.567274,19.120773,-25.242269
5599,2376683121,5.988117,8.481194,76.6177,-2.3671474,1.7197471,-0.044538498,-34.64221,-6.9598184,13.289824,4.453993,-1.739587,3.809624,3.989904,19.004776,-25.020772
5600,2376699788,5.738209,8.007759,76.81169,-2.039957,1.5255051,-0.12781453,-33.116802,-9.303571,18.221392,4.419994,-1.714162,3.807494,3.437957,18.849716,-24.717082
5601,2376716455,5.5489426,7.3923187,77.0368,-1.4415388,1.2775078,-0.21076632,-30.31198,-11.797855,25.009811,4.395968,-1.69287,3.803981,2.932757,18.653085,-24.300252
5602,2376733122,5.3197975,6.72641,77.18703,-0.7879152,0.97397614,-0.31563473,-27.301058,-14.543692,32.352043,4.382836,-1.676637,3.79872,2.477739,18.41069,-23.761051
5603,2376749789,5.044216,6.0134926,77.25486,-0.08914375,0.6134033,-0.44430745,-24.103416,-17.565401,40.192326,4.38135,-1.666414,3.791315,2.076015,18.117933,-23.091179
5604,2376766456,4.804878,5.1674995,77.31236,0.8564558,0.18752098,-0.5803963,-19.833378,-20.763994,49.773373,4.395624,-1.663289,3.781642,1.745459,17.771866,-22.261623
5605,2376783123,4.5801086,4.2051888,77.33409,2.0080576,-0.30626082,-0.72922087,-14.694255,-24.168646,60.85548,4.429092,-1.668393,3.769488,1.500555,17.369055,-21.247365
5606,2376799790,4.4232063,3.3438797,77.44374,2.6844993,-0.6740556,-0.86185324,-10.825208,-26.253008,65.87912,4.473834,-1.679627,3.755124,1.320135,16.931505,-20.14938
5607,2376816457,4.350193,2.5914764,77.659424,2.848538,-0.8997731,-0.9738364,-8.314632,-26.84994,64.27577,4.52131,-1.694623,3.738893,1.181558,16.484006,-19.078117
5608,2376833124,4.3218155,1.8541183,77.90305,2.7984366,-1.0784311,-1.0828077,-6.2737546,-26.69677,59.469532,4.567951,-1.712597,3.720846,1.076995,16.03906,-18.086958
5609,2376849791,4.357155,1.1884117,78.21046,2.3505507,-1.1563215,-1.1801647,-5.271396,-25.3469,49.355362,4.607127,-1.731869,3.701177,0.989138,15.616612,-17.264369
5610,2376866458,4.447075,0.442791,78.525154,1.9564548,-1.2502294,-1.2790991,-3.8077931,-23.660166,38.649204,4.639735,-1.752706,3.679859,0.925675,15.222276,-16.620216
5611,2376883125,4.5912476,-0.3920822,78.8407,1.6399112,-1.3674791,-1.3808088,-1.8075465,-21.66966,27.57101,4.667067,-1.775497,3.656846,0.895549,14.861115,-16.160699
5612,2376899792,4.8131485,-1.19244,79.216736,1.0153923,-1.4025841,-1.4709628,-0.5119142,-18.536623,11.891018,4.68399,-1.798873,3.63233,0.887017,14.552171,-15.962515
5613,2376916459,5.113304,-1.9908257,79.64156,0.17509079,-1.3791795,-1.5520766,0.38921213,-14.414432,-7.4736094,4.686908,-1.821859,3.606462,0.893504,14.31193,-16.087075
5614,2376933126,4.883095,-2.2298317,79.5201,-0.35994053,-1.317415,-1.5518541,-0.70148456,-9.9472885,-23.19438,4.680909,-1.843816,3.580598,0.881813,14.146142,-16.473648
5615,2376949793,4.066742,-1.8363342,78.800835,-0.59062576,-1.203567,-1.4603207,-4.1165504,-5.0550303,-35.171196,4.671065,-1.863875,3.556259,0.813204,14.061891,-17.059835
5616,2376966460,2.9525757,-1.0922966,77.7557,-0.70508003,-1.0417228,-1.3123474,-8.916017,0.5001406,-46.336464,4.659314,-1.881237,3.534387,0.664604,14.070227,-17.832109
5617,2376983127,1.3676186,0.16994095,76.215706,-0.5726757,-0.8312199,-1.0856544,-15.62695,6.600516,-54.83538,4.649769,-1.895091,3.516293,0.404155,14.180236,-18.746032
5618,2376999794,-0.3295784,1.6637802,74.53753,-0.59993744,-0.53061247,-0.817328,-23.678831,13.885652,-66.122734,4.63977,-1.903935,3.502671,0.009508,14.411664,-19.848078
5619,2377016461,-2.122387,3.379551,72.73549,-0.8070612,-0.13577199,-0.50780916,-33.06495,22.42469,-80.52074,4.626319,-1.906198,3.494208,-0.541574,14.785409,-21.19009
5620,2377033128,-4.3455353,5.6164665,70.47877,-0.8816891,0.3366742,-0.11739349,-44.58307,31.832867,-93.75813,4.611624,-1.900587,3.492251,-1.284625,15.315957,-22.752726
5621,2377049795,-6.9312973,8.327034,67.833824,-0.9113016,0.89903545,0.34836745,-58.175556,42.284134,-107.025055,4.596436,-1.885603,3.498057,-2.254218,16.020693,-24.536477
